NumNacional,Nombre,NombreJapo,Evoluciona,Generación,Categoría,Tipos,Habilidad,Hab.Oculta,Peso,Altura,GrupoHuevo,Sexo,Color,PS_Max,At_Max,Def_Max,AtEsp_Max,DefEsp_Max,Vel_Max,PE_PS,PE_At,PE_Def,PE_AtEsp,PE_DefEsp,PE_Vel
914,Quaquaval,ウェーニバル (Wanival),0,Novena,Bailarín,agua|lucha,Torrente,Autoestima,"61,9","1,8",Volador|Agua 1,"87,5%|12,5%",Azul,374,372,284,295,273,295,0,3,0,0,0,0
915,Lechonk,グルトン (Gourton),1,Novena,Gorrino,normal,Velo aroma|Gula,Sebo,"10,2","0,5",Campo,50%|50%,Gris,312,207,196,185,207,185,1,0,0,0,0,0
916,Oinkologne,パフュートン (Perfuton),0,Novena,Gorrino,normal,Olor persistenteM|Velo aromaH|Gula,Sebo,120,1,Campo,50%|50%,GrisM|MarrónH,424,328,273,238,284,251,2,0,0,0,0,0
917,Tarountula,タマンチュラ (Tamantula),1,Novena,Ovillo,bicho,Insomnio,Vigilante,4,"0,3",Bicho,50%|50%,Blanco,274,199,207,172,196,152,0,0,1,0,0,0
918,Spidops,ワナイダー (Wanaider),0,Novena,Trampa,bicho,Insomnio,Vigilante,"16,5",1,Bicho,50%|50%,Verde,324,282,311,223,298,185,0,0,2,0,0,0
919,Nymble,マメバッタ (Mamebatta),1,Novena,Saltamontes,bicho,Enjambre,Cromolente,1,"0,2",Bicho,50%|50%,Gris,270,210,196,155,163,207,0,0,0,0,0,1
920,Lokix,エクスレッグ (Exleg),0,Novena,Saltamontes,bicho|siniestro,Enjambre,Cromolente,"17,5",1,Bicho,50%|50%,Gris,346,333,280,223,229,311,0,2,0,0,0,0
921,Pawmi,パモ (Pamo),1,Novena,Ratón,eléctrico,Electricidad estática|Cura natural,Puño férreo,"2,5","0,3",Campo,50%|50%,Amarillo,294,218,152,196,163,240,0,0,0,0,0,1
922,Pawmo,パモット (Pamot),1,Novena,Ratón,eléctrico|lucha,Absorbe electricidad|Cura natural,Puño férreo,"6,5","0,4",Campo,50%|50%,Amarillo,324,273,196,218,196,295,0,0,0,0,0,2
923,Pawmot,パーモット (Parmot),0,Novena,Palmada,eléctrico|lucha,Absorbe electricidad|Cura natural,Puño férreo,41,"0,9",Campo,50%|50%,Amarillo,344,361,262,262,240,339,0,3,0,0,0,0
924,Tandemaus,ワッカネズミ (Wakkanezumi),1,Novena,Pareja,normal,Recogida|Fuga,Ritmo propio,"1,8","0,3",Campo|Hada,Sin sexo,Blanco,304,218,207,196,207,273,0,0,0,0,0,1
925,Maushold,イッカネズミ (Ikkanezumi),0,Novena,Familia,normal,Compiescolta|Carrillo,Experto,"2,3FdT|2,8FdC","0,3",Campo|Hada,Sin sexo,Blanco,352,273,262,251,273,353,0,0,0,0,0,2
926,Fidough,パピモッチ (Pupimocchi),1,Novena,Perrito,hada,Ritmo propio,Zoquete,"10,9","0,3",Campo|Mineral,50%|50%,Amarillo,278,229,262,174,229,251,0,0,0,0,0,1
927,Dachsbun,バウッツェル (Bowtzel),0,Novena,Perro,hada,Cuerpo horneado,Velo aroma,"14,9","0,5",Campo|Mineral,50%|50%,Marrón,318,284,361,218,284,317,0,0,0,0,0,2
928,Smoliv,ミニーブ (Minive),1,Novena,Aceituna,planta|normal,Madrugar,Cosecha,"6,5","0,3",Planta,50%|50%,Verde,286,185,207,236,221,174,0,0,0,1,0,0
929,Dolliv,オリーニョ (Olinyo),1,Novena,Aceituna,planta|normal,Madrugar,Cosecha,"11,9","0,6",Planta,50%|50%,Verde,308,225,240,280,280,181,0,0,0,2,0,0
930,Arboliva,オリーヴァ (Oliva),0,Novena,Aceituna,planta|normal,Disemillar,Cosecha,"48,2","1,4",Planta,50%|50%,Verde,360,260,306,383,348,194,0,0,0,3,0,0
931,Squawkabilly,イキリンコ (Ikirinko),1,Novena,Loro,normal|volador,Intimidación|Entusiasmo,AgallasPVPAz|Potencia brutaPAmPB,"2,4","0,6",Volador,50%|50%,VerdePV|AzulPAz|AmarilloPAm|BlancoPB,368,320,221,207,221,311,0,1,0,0,0,0
932,Nacli,コジオ (Kojio),1,Novena,Halita,roca,Sal purificadora|Robustez,Cuerpo puro,16,"0,4",Mineral,50%|50%,Marrón,314,229,273,185,185,163,0,0,1,0,0,0
933,Naclstack,ジオヅム (Jiodumu),1,Novena,Halita,roca,Sal purificadora|Robustez,Cuerpo puro,"100,5","0,6",Mineral,50%|50%,Marrón,324,240,328,185,251,185,0,0,2,0,0,0
934,Garganacl,キョジオーン (Kyojiohn),0,Novena,Halita,roca,Sal purificadora|Robustez,Cuerpo puro,240,"2,3",Mineral,50%|50%,Marrón,404,328,394,207,306,185,0,0,3,0,0,0
935,Charcadet,カルボウ (Carbou),1,Novena,Piroescudero,fuego,Absorbe fuego,Cuerpo llama,"10,5","0,6",Humanoide,50%|50%,Rojo,284,218,196,218,196,185,0,0,0,1,0,0
936,Armarouge,グレンアルマ (Gurenarma),0,Novena,Piroguerrero,fuego|psíquico,Absorbe fuego,Armadura frágil,85,"1,5",Humanoide,50%|50%,Rojo,374,240,328,383,284,273,0,0,0,2,0,0
937,Ceruledge,ソウブレイズ (Soublades),0,Novena,Piroespada,fuego|fantasma,Absorbe fuego,Armadura frágil,62,"1,6",Humanoide,50%|50%,Azul,354,383,284,240,328,295,0,2,0,0,0,0
938,Tadbulb,ズピカ (Zupika),1,Novena,Electrocuajo,eléctrico,Ritmo propio|Electricidad estática,Humedad,"0,4","0,3",Agua 1,50%|50%,Amarillo,326,177,199,238,185,207,1,0,0,0,0,0
939,Bellibolt,ハラバリー (Harabarie),0,Novena,Electrorrana,eléctrico,Dinamo|Electricidad estática,Humedad,113,"1,2",Agua 1,50%|50%,Verde,422,249,309,335,291,207,2,0,0,0,0,0
940,Wattrel,カイデン (Kaiden),1,Novena,Paíño,eléctrico|volador,Energía eólica|Absorbe electricidad,Tenacidad,"3,6","0,4",Agua 1|Volador,50%|50%,Negro,284,196,185,229,196,262,0,0,0,0,0,1
941,Kilowattrel,タイカイデン (Taikaiden),0,Novena,Fregata,eléctrico|volador,Energía eólica|Absorbe electricidad,Tenacidad,"38,6","1,4",Agua 1|Volador,50%|50%,Amarillo,344,262,240,339,240,383,0,0,0,0,0,2
942,Maschiff,オラチフ (Orachiff),1,Novena,Bisoño,siniestro,Intimidación|Fuga,Vigilante,16,"0,5",Campo,50%|50%,Marrón,324,280,240,196,221,221,0,1,0,0,0,0
943,Mabosstiff,マフィティフ (Mafitiff),0,Novena,Jefazo,siniestro,Intimidación|Perro guardián,Vigilante,61,"1,1",Campo,50%|50%,Gris,364,372,306,240,262,295,0,2,0,0,0,0
944,Shroodle,シルシュルー (Shirushrew),1,Novena,Ratón Veneno,veneno|normal,Liviano|Hurto,Bromista,"0,7","0,2",Campo,50%|50%,Gris,284,251,185,196,185,273,0,0,0,0,0,1
945,Grafaiai,タギングル (Taggingru),0,Novena,Mono Veneno,veneno|normal,Liviano|Toque tóxico,Bromista,"27,2","0,7",Campo,50%|50%,Gris,330,317,251,284,267,350,0,0,0,0,0,2
946,Bramblin,アノクサ (Anokusa),1,Novena,Estepicursor,planta|fantasma,Surcavientos,Allanamiento,"0,6","0,6",Planta,50%|50%,Marrón,284,251,174,207,185,240,0,1,0,0,0,0
947,Brambleghast,アノホラグサ (Anohoragusa),0,Novena,Estepicursor,planta|fantasma,Surcavientos,Allanamiento,6,"1,2",Planta,50%|50%,Marrón,314,361,262,284,262,306,0,2,0,0,0,0
948,Toedscool,ノノクラゲ (Nonokurage),1,Novena,Auricularia,tierra|planta,Poder fúngico,,33,"0,9",Planta,50%|50%,Amarillo,284,196,185,218,328,262,0,0,0,0,1,0
949,Toedscruel,リククラゲ (Rikukurage),0,Novena,Auricularia,tierra|planta,Poder fúngico,,58,"1,9",Planta,50%|50%,Negro,364,262,251,284,372,328,0,0,0,0,2,0
950,Klawf,ガケガニ (Gakegani),1,Novena,Emboscada,roca,Coraza ira|Caparazón,Regeneración,79,"1,3",Agua 3,50%|50%,Rojo,344,328,361,185,229,273,0,0,2,0,0,0
951,Capsakid,カプサイジ (Capsaiji),1,Novena,Habanero,planta,Clorofila|Insomnio,Zoquete,3,"0,3",Planta,50%|50%,Verde,304,245,196,245,196,218,0,1,0,0,0,0
952,Scovillain,スコヴィラン (Scovillain),0,Novena,Habanero,planta|fuego,Clorofila|Insomnio,Veleta,15,"0,9",Planta,50%|50%,Verde,334,346,251,346,251,273,0,2,0,0,0,0
953,Rellor,シガロコ (Shigaroko),1,Novena,Pelotero,bicho,Ojo compuesto,Mudar,1,"0,2",Bicho,50%|50%,Marrón,286,218,240,177,236,174,0,0,1,0,0,0
954,Rabsca,ベラカス (Beracas),0,Novena,Pelotero,bicho|psíquico,Sincronía,Telepatía,"3,5","0,3",Bicho,50%|50%,Verde,354,218,295,361,328,207,0,0,0,0,2,0
955,Flittle,ヒラヒナ (Hirahina),1,Novena,Volantes,psíquico,Anticipación|Cacheo,Impulso,"1,5","0,2",Volador,50%|50%,Amarillo,264,185,174,229,174,273,0,0,0,0,0,1
956,Espathra,クエスパトラ (Cuespatra),0,Novena,Avestruz,psíquico,Oportunista|Cacheo,Impulso,90,"1,9",Volador,50%|50%,Amarillo,394,240,240,331,240,339,0,0,0,0,0,2
957,Tinkatink,カヌチャン (Kanuchan),1,Novena,Forja,hada|acero,Rompemoldes|Ritmo propio,Hurto,"8,9","0,4",Hada,0%|100%,Rosa,304,207,207,185,249,236,0,0,0,0,1,0
958,Tinkatuff,ナカヌチャン (Nakanuchan),1,Novena,Martillo,hada|acero,Rompemoldes|Ritmo propio,Hurto,"59,1","0,7",Hada,0%|100%,Rosa,334,229,229,207,289,280,0,0,0,0,2,0
959,Tinkaton,デカヌチャン (Dekanuchan),0,Novena,Martillo,hada|acero,Rompemoldes|Ritmo propio,Hurto,"112,8","0,7",Hada,0%|100%,Rosa,374,273,278,262,339,315,0,0,0,0,3,0
960,Wiglett,ウミディグダ (Umidigda),1,Novena,Cóngrido,agua,Baba|Cobardía,Velo arena,"1,8","1,2",Agua 3,50%|50%,Blanco,224,229,163,185,163,317,0,0,0,0,0,1
961,Wugtrio,ウミトリオ (Umitrio),0,Novena,Cóngrido,agua,Baba|Cobardía,Velo arena,"5,4","1,2",Agua 3,50%|50%,Rojo,274,328,218,218,262,372,0,0,0,0,0,2
962,Bombirdier,オトシドリ (Otoshidori),1,Novena,Arrojador,volador|siniestro,Sacapecho|Vista lince,Transportarrocas,"42,9","1,5",Volador,50%|50%,Blanco,344,335,295,240,295,289,0,2,0,0,0,0
963,Finizen,ナミイルカ (Namiiruka),1,Novena,Delfín,agua,Velo agua,,"60,2","1,3",Campo|Agua 2,50%|50%,Azul,344,207,196,207,196,273,0,0,0,0,0,1
964,Palafin,イルカマン (Irukaman),0,Novena,Delfín,agua,Cambio heroico,,"60,2FI|97,4FH","1,3FI|1,8FH",Campo|Agua 2,50%|50%,Azul,404,262,267,225,245,328,2,0,0,0,0,0
965,Varoom,ブロロン (Buroron),1,Novena,Monocilindro,acero|veneno,Funda,Inicio lento,"3,5",1,Mineral,50%|50%,Gris,294,262,247,174,207,212,0,1,0,0,0,0
966,Revavroom,ブロロローム (Burororoom),0,Novena,Policilindro,acero|veneno,Funda,Filtro,120,"1,8",Mineral,50%|50%,Gris,364,370,306,227,256,306,0,2,0,0,0,0
967,Cyclizar,モトトカゲ (Mototokage),1,Novena,Montura,dragón|normal,Mudar,Regeneración,63,"1,6",Campo,50%|50%,Verde,344,317,251,295,251,375,0,0,0,0,0,2
968,Orthworm,ミミズズ (Mimizuzu),1,Novena,Lombriz,acero,Geofagia,Velo arena,310,"2,5",Campo,50%|50%,Rosa,344,295,427,240,229,251,0,0,2,0,0,0
969,Glimmet,キラーメ (Kirame),1,Novena,Mineral,roca|veneno,Capa tóxica,Corrosión,8,"0,7",Mineral,50%|50%,Azul,300,185,201,339,240,240,0,0,0,1,0,0
970,Glimmora,キラフロル (Kiraflor),0,Novena,Mineral,roca|veneno,Capa tóxica,Corrosión,45,"1,5",Mineral,50%|50%,Azul,370,229,306,394,287,298,0,0,0,2,0,0
971,Greavard,ボチ (Bochi),1,Novena,Can Fantasma,fantasma,Recogida,Peluche,35,"0,6",Campo,50%|50%,Blanco,304,243,240,174,229,183,0,1,0,0,0,0
972,Houndstone,ハカドッグ (Hakadog),0,Novena,Can Fantasma,fantasma,Ímpetu arena,Peluche,15,2,Campo,50%|50%,Blanco,348,331,328,218,322,258,0,2,0,0,0,0
973,Flamigo,カラミンゴ (Karamingo),1,Novena,Sincronizado,volador|lucha,Intrépido|Tumbos,Unísono,37,"1,6",Volador,50%|50%,Rosa,368,361,271,273,249,306,0,2,0,0,0,0
974,Cetoddle,アルクジラ (Arukujira),1,Novena,Geoballena,hielo,Sebo|Manto níveo,Potencia bruta,45,"1,2",Campo,50%|50%,Blanco,420,258,207,174,196,203,1,0,0,0,0,0
975,Cetitan,ハルクジラ (Hulkujira),0,Novena,Geoballena,hielo,Sebo|Quitanieves,Potencia bruta,700,"4,5",Campo,50%|50%,Blanco,544,357,251,207,229,269,2,0,0,0,0,0
976,Veluza,ミガルーサ (Migalusa),1,Novena,Sueltalastre,agua|psíquico,Rompemoldes,Cortante,90,"2,5",Agua 2,50%|50%,Gris,384,333,269,280,251,262,0,2,0,0,0,0
977,Dondozo,ヘイラッシャ (Heyrusher),1,Novena,Gran Siluro,agua,Ignorante|Despiste,Velo agua,220,12,Agua 2,50%|50%,Azul,504,328,361,251,251,185,3,0,0,0,0,0
978,Tatsugiri,シャリタツ (Syaritatsu),1,Novena,Mimetismo,dragón|agua,Comandar,Colector,8,"0,3",Agua 2,50%|50%,RojoFC|RosaFL|AmarilloFR,340,218,240,372,317,289,0,0,0,2,0,0
979,Annihilape,コノヨザル (Konoyozaru),0,Novena,Mono Furia,lucha|fantasma,Espíritu vital|Fuerza mental,Competitivo,56,"1,2",Campo,50%|50%,Gris,424,361,284,218,306,306,0,3,0,0,0,0
980,Clodsire,ドオー (Dooh),0,Novena,Pez Púas,veneno|tierra,Punto tóxico|Absorbe agua,Ignorante,223,"1,8",Agua 1|Campo,50%|50%,Marrón,464,273,240,207,328,152,2,0,0,0,0,0
981,Farigiraf,リキキリン (Rikikirin),0,Novena,Gran Cuello,normal|psíquico,Rumia|Cola armadura,Herbívoro,160,"3,2",Campo,50%|50%,Marrón,444,306,262,350,262,240,3,0,0,0,0,0
982,Dudunsparce,ノココッチ (Nokokocchi),0,Novena,Serpiente tierra,normal,Dicha|Fuga,Cobardía,"39,2Fb|47,4Ft","3,6Fb|4,5Ft",Campo,50%|50%,Amarillo,454,328,284,295,273,229,2,0,0,0,0,0
983,Kingambit,ドドゲザン (Dodogezan),0,Novena,Gran Espada,siniestro|acero,Competitivo|General supremo,Presión,120,2,Humanoide,50%|50%,Negro,404,405,372,240,295,218,0,3,0,0,0,0
984,Colmilargo,イダイナキバ (Idainakiba),1,Novena,Paradoja,tierra|lucha,Paleosíntesis,,320,"2,2",Desconocido,Sin sexo,Morado,434,397,397,225,225,300,0,3,0,0,0,0
985,Colagrito,サケブシッポ (Sakebushippo),1,Novena,Paradoja,hada|psíquico,Paleosíntesis,,8,"1,2",Desconocido,Sin sexo,Rosa,434,251,326,251,361,353,3,0,0,0,0,0
986,Furioseta,アラブルタケ (Araburutake),1,Novena,Paradoja,planta|siniestro,Paleosíntesis,,21,"1,2",Desconocido,Sin sexo,Gris,426,388,326,282,326,229,0,3,0,0,0,0
987,Melenaleteo,ハバタクカミ (Habatakukami),1,Novena,Paradoja,fantasma|hada,Paleosíntesis,,4,"1,4",Desconocido,Sin sexo,Gris,314,229,229,405,405,405,0,0,0,1,1,1
988,Reptalada,チヲハウハネ (Chiwohauhane),1,Novena,Paradoja,bicho|lucha,Paleosíntesis,,92,"3,2",Desconocido,Sin sexo,Rojo,374,405,282,295,339,287,0,3,0,0,0,0
989,Pelarena,スナノケガワ (Sunanokegawa),1,Novena,Paradoja,eléctrico|tierra,Paleosíntesis,,60,"2,3",Desconocido,Sin sexo,Gris,374,287,322,375,295,331,0,0,0,3,0,0
990,Ferrodada,テツノワダチ (Tetsunowadachi),1,Novena,Paradoja,tierra|acero,Carga cuark,,240,"0,9",Desconocido,Sin sexo,Gris,384,355,372,267,262,342,0,0,3,0,0,0
991,Ferrosaco,テツノツツミ (Tetsunotsutsumi),1,Novena,Paradoja,hielo|agua,Carga cuark,,11,"0,6",Desconocido,Sin sexo,Rojo,316,284,359,381,240,408,0,0,0,0,0,3
992,Ferropalmas,テツノカイナ (Tetsunokaina),1,Novena,Paradoja,lucha|eléctrico,Carga cuark,,"380,7","1,8",Desconocido,Sin sexo,Gris,512,416,346,218,258,218,0,3,0,0,0,0
993,Ferrocuello,テツノコウベ (Tetsunokoube),1,Novena,Paradoja,siniestro|volador,Carga cuark,,111,"1,3",Desconocido,Sin sexo,Azul,392,284,298,377,284,346,0,0,0,3,0,0
994,Ferropolilla,テツノドクガ (Tetsunodokuga),1,Novena,Paradoja,fuego|veneno,Carga cuark,,36,"1,2",Desconocido,Sin sexo,Amarillo,364,262,240,416,350,350,0,0,0,3,0,0
995,Ferropúas,テツノイバラ (Tetsunoibara),1,Novena,Paradoja,roca|eléctrico,Carga cuark,,303,"1,6",Desconocido,Sin sexo,Verde,404,403,350,262,293,267,0,3,0,0,0,0
996,Frigibax,セビエ (Sebie),1,Novena,Aleta Hielo,dragón|hielo,Termoconversión,Gélido,17,"0,5",Dragón|Mineral,50%|50%,Gris,334,273,207,185,207,229,0,1,0,0,0,0
997,Arctibax,セゴール (Segohru),1,Novena,Aleta Hielo,dragón|hielo,Termoconversión,Gélido,30,"0,8",Dragón|Mineral,50%|50%,Gris,384,317,254,207,251,245,0,2,0,0,0,0
998,Baxcalibur,セグレイブ (Seglaive),0,Novena,Dragón Hielo,dragón|hielo,Termoconversión,Gélido,210,"2,1",Dragón|Mineral,50%|50%,Gris,434,427,311,273,298,300,0,3,0,0,0,0
999,Gimmighoul,コレクレー (Collecurei),1,Novena,CofreFC|CazatesorosFA,fantasma,CobardíaFC|FugaFA,,"5,0FC|0,1FA","0,3FC|0,1FA",Desconocido,Sin sexo,Marrón,294,174,262,273,262,130,0,0,0,1,0,0
1000,Gholdengo,サーフゴー (Surfugo),0,Novena,Tesoro,acero|fantasma,Cuerpo áureo,,30,"1,2",Desconocido,Sin sexo,Amarillo,378,240,317,401,309,293,0,0,0,2,0,0
1001,Wo-Chien,チオンジェン (Chionjen),1,Novena,Debacle,siniestro|planta,Tablilla debacle,,"74,2","1,5",Desconocido,Sin sexo,Marrón,374,295,328,317,405,262,0,0,0,0,3,0
1002,Chien-Pao,パオジアン (Paojian),1,Novena,Debacle,siniestro|hielo,Espada debacle,,"152,2","1,9",Desconocido,Sin sexo,Blanco,364,372,284,306,251,405,0,0,0,0,0,3
1003,Ting-Lu,ディンルー (Dinlu),1,Novena,Debacle,siniestro|tierra,Caldero debacle,,"699,7","2,7",Desconocido,Sin sexo,Marrón,514,350,383,229,284,207,0,0,3,0,0,0
1004,Chi-Yu,イーユイ (Yiyui),1,Novena,Debacle,siniestro|fuego,Abalorio debacle,,"4,9","0,4",Desconocido,Sin sexo,Rojo,314,284,284,405,372,328,0,0,0,3,0,0
1005,Bramaluna,トドロクツキ (Todorokutsuki),1,Novena,Paradoja,dragón|siniestro,Paleosíntesis,,380,2,Desconocido,Sin sexo,Azul,414,414,265,229,331,370,0,3,0,0,0,0
1006,Ferropaladín,テツノブジン (Tetsunobujin),1,Novena,Paradoja,hada|lucha,Carga cuark,,35,"1,4",Desconocido,Sin sexo,Blanco,352,394,306,372,240,364,0,3,0,0,0,0
1007,Koraidon,コライドン (Koraidon),1,Novena,Paradoja,lucha|dragón,Latido oricalco,,303,"2,5",Desconocido,Sin sexo,Rojo,404,405,361,295,328,405,0,3,0,0,0,0
1008,Miraidon,ミライドン (Miraidon),1,Novena,Paradoja,eléctrico|dragón,Motor hadrónico,,240,"3,5",Desconocido,Sin sexo,Morado,404,295,328,405,361,405,0,0,0,3,0,0
1009,Ondulagua,ウネルミナモ (Uneruminamo),1,Novena,Paradoja,agua|dragón,Paleosíntesis,,280,"3,5",Desconocido,Sin sexo,Azul,402,291,309,383,291,348,0,0,0,3,0,0
1010,Ferroverdor,テツノイサハ (Tetsunoisaha),1,Novena,Paradoja,planta|psíquico,Carga cuark,,125,"1,5",Desconocido,Sin sexo,Verde,384,394,302,262,346,337,0,3,0,0,0,0
1011,Dipplin,カミッチュ (Kamicchu),1,Novena,Manzamelo,planta|dragón,Néctar dulce|Gula,Viscosidad,"4,4","0,4",Planta|Dragón,50%|50%,Verde,364,284,350,317,284,196,0,0,2,0,0,0
1012,Poltchageist,チャデス (Chadeath),1,Novena,Matcha,planta|fantasma,Hospitalidad,Ignífugo,"1,1","0,1",Mineral|Amorfo,Sin sexo,Verde,284,207,207,271,227,218,0,0,0,1,0,0
1013,Sinistcha,ヤバソチャ (Yabasocha),0,Novena,Matcha,planta|fantasma,Hospitalidad,Ignífugo,"2,2","0,2",Mineral|Amorfo,Sin sexo,Verde,346,240,342,375,284,262,0,0,0,2,0,0
1014,Okidogi,イイネイヌ (Iineinu),1,Novena,Esbirro,veneno|lucha,Cadena tóxica,Perro guardián,92,"1,8",Desconocido,100%|0%,Negro,380,390,361,236,298,284,0,3,0,0,0,0
1015,Munkidori,マシマシラ (Mashimashira),1,Novena,Esbirro,veneno|psíquico,Cadena tóxica,Cacheo,"12,2",1,Desconocido,100%|0%,Negro,380,273,254,394,306,342,0,0,0,3,0,0
1016,Fezandipiti,キチキギス (Kichikigisu),1,Novena,Esbirro,veneno|hada,Cadena tóxica,Experto,"30,1","1,4",Desconocido,100%|0%,Negro,380,309,289,262,383,326,0,0,0,0,3,0
1017,Ogerpon,オーガポン (Ogerpon),1,Novena,Máscara,planta|planta|agua|planta|fuego|planta|roca,CompetitivoMT|Absorbe aguaMF|RompemoldesMH|RobustezMC|EvocarrecuerdosT,,"39,8","1,2",Desconocido,0%|100%,VerdeMT|AzulMF|RojoMH|GrisMC,364,372,293,240,320,350,0,3,0,0,0,0
1018,Archaludon,ブリジュラス (Briduras),0,Novena,Aleación,acero|dragón,Firmeza|Robustez,Acérrimo,60,2,Mineral|Dragón,50%|50%,Blanco,384,339,394,383,251,295,0,0,3,0,0,0
1019,Hydrapple,カミツオロチ (Kamitsuorochi),0,Novena,Manzanhidra,planta|dragón,Néctar dulce|Regeneración,Viscosidad,93,"1,8",Planta|Dragón,50%|50%,Verde,416,284,350,372,284,205,0,0,0,3,0,0
1020,Flamariete,ウガツホムラ (Ugatsuhomura),1,Novena,Paradoja,fuego|dragón,Paleosíntesis,,590,"3,5",Desconocido,Sin sexo,Marrón,414,361,375,251,313,309,0,0,3,0,0,0
1021,Electrofuria,タケルライコ (Takeruraiko),1,Novena,Paradoja,eléctrico|dragón,Paleosíntesis,,480,"5,2",Desconocido,Sin sexo,Amarillo,454,269,309,410,304,273,0,0,0,3,0,0
1022,Ferromole,テツノイワオ (Tetsunoiwao),1,Novena,Paradoja,roca|psíquico,Carga cuark,,"162,5","1,5",Desconocido,Sin sexo,Gris,384,372,284,258,346,381,0,0,0,0,0,3
1023,Ferrotesta,テツノカシラ (Tetsunokashira),1,Novena,Paradoja,acero|psíquico,Carga cuark,,156,"1,6",Desconocido,Sin sexo,Azul,384,267,328,377,346,324,0,0,0,3,0,0
1024,Terapagos,テラパゴス (Terapagos),1,Novena,Teracristal,normal,TeracambioFN|TeracaparazónFT|Teraformación 0FA|,,"6,5T|16,0FT|77,0FA","0,2T|0,3FT|1,7FA",Desconocido,50%|50%,Azul,384,251,295,251,295,240,0,0,1,0,0,0
1025,Pecharunt,モモワロウ (Momowarou),1,Novena,Controlador,veneno|fantasma,Títere tóxico,,"0,3","0,3",Desconocido,Sin sexo,Morado,380,302,460,302,302,302,0,0,3,0,0,0
